configuration_id,plan_order,domain,pair,alpha,method,nA,nB,origin,attempt_path,status,search_completed,construction_completed,count_scope,quantity,observed,finite_upper_bound,percent_of_bound,formula,assumptions,source,asymptotic_states,missing_reason,bound_missing_reason,pair_alias
hurricane:AL031854__AL011991:a0.5|CPS-3F,4,hurricane,AL031854__AL011991,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\04\attempts\slot04_932e5573922349258233e40f17b3a4ad,validated,True,True,completed search,configuration_states_input_bound,522.0,390625.0,0.133632,n^2*m^2,All index combinations; includes source/terminal; no hidden asymptotic constant,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^2 m^2),,,H1
hurricane:AL031854__AL011991:a0.5|CPS-3F,4,hurricane,AL031854__AL011991,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\04\attempts\slot04_932e5573922349258233e40f17b3a4ad,validated,True,True,completed search,configuration_states_active_bound,522.0,,,H_A*H_B,Completed single graphs; includes coupling-invalid combinations,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^2 m^2),,Missing completed single-graph counters,H1
hurricane:AL031854__AL011991:a0.5|CPS-3F,4,hurricane,AL031854__AL011991,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\04\attempts\slot04_932e5573922349258233e40f17b3a4ad,validated,True,True,completed search,candidate_transition_checks,6544.0,,,E_A*E_B-H_A*H_B,No duplicate single-graph entries; each product source popped once; excludes simultaneous waits,Finite derivation from solve_cps() and chain_graph(); see graph_bounds.md,O(n^2 m^2),,Missing completed single-graph counters,H1
hurricane:AL031854__AL011991:a0.5|CPS-3F,4,hurricane,AL031854__AL011991,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\04\attempts\slot04_932e5573922349258233e40f17b3a4ad,validated,True,True,completed search,unique_configuration_edges,,,,"N*(N-1)/2, N=H_A*H_B",Product graph not materialized; no observed unique-edge count; strict forward topological order,Finite DAG counting derivation; not a transition-check measurement,O(n^2 m^2),Counter unavailable or phase not reached; historical runs not rerun,Missing completed single-graph counters,H1
hurricane:AL031854__AL011991:a0.5|CPS-3F,4,hurricane,AL031854__AL011991,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\04\attempts\slot04_932e5573922349258233e40f17b3a4ad,validated,True,True,completed search,dynamic_programming_labels,,,,n*H_A*H_B,At most n distinct A-hop counts per state; labels not instrumented,Thesis section5.1; manuscript section4.4; solve_cps values dictionaries,O(n^2 m^2),Counter unavailable or phase not reached; historical runs not rerun,Missing completed single-graph counters,H1
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,auxiliary_A,48.0,1200.0,4.0,2 k(k-1),Interior curve-parameter intersections; CPS-3F percentage not applicable,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^3 m^3),,,H2
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,single_dense_A,1825.0,30625.0,5.959183673469388,k*(k+2k(k-1)),"Dense indexing slots, not valid vertices",Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^3 m^3),,,H2
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,single_active_A,,1825.0,,k*(k+a),Anchored source/terminal included; single-graph construction complete,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^3 m^3),Counter unavailable or phase not reached; historical runs not rerun,,H2
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,single_edges_with_waits_A,,,,H*(H+1)/2,Unique forward transitions plus exactly H waits; completed graph,Finite derivation from chain_graph() enumeration and pruning,O(n^3 m^3),Counter unavailable or phase not reached; historical runs not rerun,Missing completed single-graph counters,H2
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,auxiliary_B,52.0,1200.0,4.333333333333333,2 k(k-1),Interior curve-parameter intersections; CPS-3F percentage not applicable,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^3 m^3),,,H2
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,single_dense_B,1925.0,30625.0,6.285714285714286,k*(k+2k(k-1)),"Dense indexing slots, not valid vertices",Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^3 m^3),,,H2
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,single_active_B,,1925.0,,k*(k+a),Anchored source/terminal included; single-graph construction complete,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^3 m^3),Counter unavailable or phase not reached; historical runs not rerun,,H2
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,single_edges_with_waits_B,5716.0,,,H*(H+1)/2,Unique forward transitions plus exactly H waits; completed graph,Finite derivation from chain_graph() enumeration and pruning,O(n^3 m^3),,Missing completed single-graph counters,H2
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,configuration_states_input_bound,2828.0,937890625.0,0.0003015276967930029,n*m*(n+2n(n-1))*(m+2m(m-1)),All index combinations; includes source/terminal; no hidden asymptotic constant,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^3 m^3),,,H2
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,configuration_states_extended_bound,2828.0,3513125.0,0.08049813200498132,n*m*(n+aA)*(m+aB),Actual extended-curve sizes; all index combinations,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^3 m^3),,,H2
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,configuration_states_active_bound,2828.0,,,H_A*H_B,Completed single graphs; includes coupling-invalid combinations,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^3 m^3),,Missing completed single-graph counters,H2
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,candidate_transition_checks,975595.0,,,E_A*E_B-H_A*H_B,No duplicate single-graph entries; each product source popped once; excludes simultaneous waits,Finite derivation from solve_cps() and chain_graph(); see graph_bounds.md,O(n^3 m^3),,Missing completed single-graph counters,H2
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,unique_configuration_edges,,,,"N*(N-1)/2, N=H_A*H_B",Product graph not materialized; no observed unique-edge count; strict forward topological order,Finite DAG counting derivation; not a transition-check measurement,O(n^3 m^3),Counter unavailable or phase not reached; historical runs not rerun,Missing completed single-graph counters,H2
hurricane:EP021949__EP031949:a0.5|CPS-2F,9,hurricane,EP021949__EP031949,0.5,CPS-2F,25,25,reused,output\paper_v1\unified_pilot_results\slots\09\attempts\slot09_e46deb0bcdd14153a890b48a67dfe8ee,validated,True,True,completed search,dynamic_programming_labels,,,,n*H_A*H_B,At most n distinct A-hop counts per state; labels not instrumented,Thesis section5.1; manuscript section4.4; solve_cps values dictionaries,O(n^3 m^3),Counter unavailable or phase not reached; historical runs not rerun,Missing completed single-graph counters,H2
hurricane:EP021949__EP031949:a0.5|CPS-3F,10,hurricane,EP021949__EP031949,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\10\attempts\slot10_9c3ce8eb1cc545e1b9833ac08e21c34d,validated,True,True,completed search,auxiliary_A,0.0,0.0,,0 (no auxiliary locations),Interior curve-parameter intersections; CPS-3F percentage not applicable,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^2 m^2),,Zero/non-applicable bound,H2
hurricane:EP021949__EP031949:a0.5|CPS-3F,10,hurricane,EP021949__EP031949,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\10\attempts\slot10_9c3ce8eb1cc545e1b9833ac08e21c34d,validated,True,True,completed search,single_dense_A,625.0,625.0,100.0,k^2,"Dense indexing slots, not valid vertices",Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^2 m^2),,,H2
hurricane:EP021949__EP031949:a0.5|CPS-3F,10,hurricane,EP021949__EP031949,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\10\attempts\slot10_9c3ce8eb1cc545e1b9833ac08e21c34d,validated,True,True,completed search,single_active_A,,625.0,,k*(k+a),Anchored source/terminal included; single-graph construction complete,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^2 m^2),Counter unavailable or phase not reached; historical runs not rerun,,H2
hurricane:EP021949__EP031949:a0.5|CPS-3F,10,hurricane,EP021949__EP031949,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\10\attempts\slot10_9c3ce8eb1cc545e1b9833ac08e21c34d,validated,True,True,completed search,single_edges_with_waits_A,,,,H*(H+1)/2,Unique forward transitions plus exactly H waits; completed graph,Finite derivation from chain_graph() enumeration and pruning,O(n^2 m^2),Counter unavailable or phase not reached; historical runs not rerun,Missing completed single-graph counters,H2
hurricane:EP021949__EP031949:a0.5|CPS-3F,10,hurricane,EP021949__EP031949,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\10\attempts\slot10_9c3ce8eb1cc545e1b9833ac08e21c34d,validated,True,True,completed search,auxiliary_B,0.0,0.0,,0 (no auxiliary locations),Interior curve-parameter intersections; CPS-3F percentage not applicable,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^2 m^2),,Zero/non-applicable bound,H2
hurricane:EP021949__EP031949:a0.5|CPS-3F,10,hurricane,EP021949__EP031949,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\10\attempts\slot10_9c3ce8eb1cc545e1b9833ac08e21c34d,validated,True,True,completed search,single_dense_B,625.0,625.0,100.0,k^2,"Dense indexing slots, not valid vertices",Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^2 m^2),,,H2
hurricane:EP021949__EP031949:a0.5|CPS-3F,10,hurricane,EP021949__EP031949,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\10\attempts\slot10_9c3ce8eb1cc545e1b9833ac08e21c34d,validated,True,True,completed search,single_active_B,,625.0,,k*(k+a),Anchored source/terminal included; single-graph construction complete,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^2 m^2),Counter unavailable or phase not reached; historical runs not rerun,,H2
hurricane:EP021949__EP031949:a0.5|CPS-3F,10,hurricane,EP021949__EP031949,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\10\attempts\slot10_9c3ce8eb1cc545e1b9833ac08e21c34d,validated,True,True,completed search,single_edges_with_waits_B,222.0,,,H*(H+1)/2,Unique forward transitions plus exactly H waits; completed graph,Finite derivation from chain_graph() enumeration and pruning,O(n^2 m^2),,Missing completed single-graph counters,H2
hurricane:EP021949__EP031949:a0.5|CPS-3F,10,hurricane,EP021949__EP031949,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\10\attempts\slot10_9c3ce8eb1cc545e1b9833ac08e21c34d,validated,True,True,completed search,configuration_states_input_bound,301.0,390625.0,0.077056,n^2*m^2,All index combinations; includes source/terminal; no hidden asymptotic constant,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^2 m^2),,,H2
hurricane:EP021949__EP031949:a0.5|CPS-3F,10,hurricane,EP021949__EP031949,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\10\attempts\slot10_9c3ce8eb1cc545e1b9833ac08e21c34d,validated,True,True,completed search,configuration_states_active_bound,301.0,,,H_A*H_B,Completed single graphs; includes coupling-invalid combinations,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^2 m^2),,Missing completed single-graph counters,H2
hurricane:EP021949__EP031949:a0.5|CPS-3F,10,hurricane,EP021949__EP031949,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\10\attempts\slot10_9c3ce8eb1cc545e1b9833ac08e21c34d,validated,True,True,completed search,candidate_transition_checks,1923.0,,,E_A*E_B-H_A*H_B,No duplicate single-graph entries; each product source popped once; excludes simultaneous waits,Finite derivation from solve_cps() and chain_graph(); see graph_bounds.md,O(n^2 m^2),,Missing completed single-graph counters,H2
hurricane:EP021949__EP031949:a0.5|CPS-3F,10,hurricane,EP021949__EP031949,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\10\attempts\slot10_9c3ce8eb1cc545e1b9833ac08e21c34d,validated,True,True,completed search,unique_configuration_edges,,,,"N*(N-1)/2, N=H_A*H_B",Product graph not materialized; no observed unique-edge count; strict forward topological order,Finite DAG counting derivation; not a transition-check measurement,O(n^2 m^2),Counter unavailable or phase not reached; historical runs not rerun,Missing completed single-graph counters,H2
hurricane:EP021949__EP031949:a0.5|CPS-3F,10,hurricane,EP021949__EP031949,0.5,CPS-3F,25,25,reused,output\paper_v1\unified_pilot_results\slots\10\attempts\slot10_9c3ce8eb1cc545e1b9833ac08e21c34d,validated,True,True,completed search,dynamic_programming_labels,,,,n*H_A*H_B,At most n distinct A-hop counts per state; labels not instrumented,Thesis section5.1; manuscript section4.4; solve_cps values dictionaries,O(n^2 m^2),Counter unavailable or phase not reached; historical runs not rerun,Missing completed single-graph counters,H2
protein:1o7j.a__1d9q.d:a0.5|CPS-2F,19,protein,1o7j.a__1d9q.d,0.5,CPS-2F,22,22,reused,output\paper_v1\unified_pilot_results\slots\19\attempts\slot19_67a95ddd348341d08fd3a07c99191bd7,validated,True,True,completed search,auxiliary_A,96.0,924.0,10.38961038961039,2 k(k-1),Interior curve-parameter intersections; CPS-3F percentage not applicable,Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^3 m^3),,,P1
protein:1o7j.a__1d9q.d:a0.5|CPS-2F,19,protein,1o7j.a__1d9q.d,0.5,CPS-2F,22,22,reused,output\paper_v1\unified_pilot_results\slots\19\attempts\slot19_67a95ddd348341d08fd3a07c99191bd7,validated,True,True,completed search,single_dense_A,2596.0,20812.0,12.473572938689218,k*(k+2k(k-1)),"Dense indexing slots, not valid vertices",Thesis Observation 4 p.18 and section 5.1 p.26; manuscript section 4.4 pp.15-16,O(n^3 m^3),,,P1
